worker_id,years_education,age,gender,location,state,sector,employment_type,social_group,religion,experience,education_level,log_wage,monthly_wage
226,11,33.0,Female,Rural,Odisha,Agriculture,Regular Wage,ST,Hindu,16.0,Secondary,9.552030253651049,14073
227,2,43.0,Male,Urban,Karnataka,Manufacturing,Casual Labour,OBC,Muslim,35.0,No Education,10.112801432292963,24657
228,1,44.0,Female,Urban,Tamil Nadu,Services,Casual Labour,ST,Hindu,37.0,No Education,9.971661364953897,21411
229,1,30.0,Female,Rural,Bihar,Agriculture,Self-Employed,OBC,Hindu,23.0,No Education,9.011492906365282,8197
230,2,18.0,Male,Rural,Maharashtra,Agriculture,Self-Employed,OBC,Hindu,10.0,No Education,9.187807899380939,9777
231,8,24.0,Male,Urban,Uttar Pradesh,Construction,Regular Wage,OBC,Muslim,10.0,Middle,9.805113286256454,18126
232,13,50.0,Male,Rural,Bihar,Services,Casual Labour,General,Muslim,31.0,Higher Secondary,10.943196025911687,56568
233,0,37.0,Male,Urban,Tamil Nadu,Construction,Self-Employed,ST,Muslim,31.0,No Education,9.301189230720977,10951
234,3,34.0,Male,Rural,Maharashtra,Agriculture,Casual Labour,General,Hindu,25.0,No Education,8.808441034094967,6690
235,11,30.0,Male,Urban,Punjab,Agriculture,Self-Employed,ST,Hindu,13.0,Secondary,9.932037753959778,20579
236,4,25.0,Male,Rural,Karnataka,Construction,Regular Wage,OBC,Christian,15.0,No Education,9.555231642172144,14118
237,8,28.0,Female,Urban,Bihar,Manufacturing,Self-Employed,OBC,Hindu,14.0,Middle,9.71932518429146,16636
238,5,39.0,Male,Rural,Andhra Pradesh,Agriculture,Casual Labour,General,Hindu,28.0,Primary,9.244702125634117,10350
239,3,35.0,Male,Urban,West Bengal,Services,Self-Employed,OBC,Hindu,26.0,No Education,10.26456730599274,28698
240,8,33.0,Male,Rural,Rajasthan,Services,Casual Labour,SC,Hindu,19.0,Middle,10.255764556307623,28446
241,6,40.0,Male,Urban,Uttar Pradesh,Services,Regular Wage,OBC,Hindu,28.0,Primary,10.934651114244362,56087
242,4,42.0,Male,Rural,Uttar Pradesh,Agriculture,Regular Wage,OBC,Hindu,32.0,No Education,9.346120686649087,11454
243,4,24.0,Male,Rural,Rajasthan,Agriculture,Self-Employed,General,Hindu,14.0,No Education,9.24950311368074,10399
244,4,28.0,Male,Urban,Assam,Construction,Casual Labour,ST,Hindu,18.0,No Education,9.986580754027655,21733
245,6,47.0,Male,Rural,Maharashtra,Construction,Casual Labour,General,Hindu,35.0,Primary,8.960878106016082,7792
246,6,31.0,Male,Rural,Madhya Pradesh,Agriculture,Casual Labour,SC,Hindu,19.0,Primary,9.533055511100098,13809
247,13,29.0,Male,Rural,Karnataka,Trade,Self-Employed,OBC,Hindu,10.0,Higher Secondary,10.653249640918744,42330
248,9,26.0,Male,Rural,Tamil Nadu,Agriculture,Self-Employed,OBC,Hindu,11.0,Middle,9.159913939812483,9508
249,11,18.0,Female,Rural,Haryana,Manufacturing,Self-Employed,OBC,Hindu,1.0,Secondary,9.98995633257588,21806
250,1,42.0,Male,Rural,Uttar Pradesh,Services,Casual Labour,General,Hindu,35.0,No Education,10.264493759472195,28695
251,0,22.0,Female,Rural,Karnataka,Trade,Regular Wage,OBC,Hindu,16.0,No Education,9.520816800744484,13641
252,1,36.0,Male,Urban,Andhra Pradesh,Agriculture,Self-Employed,General,Hindu,29.0,No Education,9.849192367085536,18943
253,11,24.0,Male,Rural,Haryana,Trade,Regular Wage,ST,Hindu,7.0,Secondary,10.920532937483713,55300
254,3,42.0,Female,Rural,Rajasthan,Agriculture,Casual Labour,SC,Hindu,33.0,No Education,8.962503010435837,7805
255,5,25.0,Female,Rural,Rajasthan,Construction,Casual Labour,OBC,Muslim,14.0,Primary,9.348106797622098,11477
256,5,31.0,Female,Urban,Andhra Pradesh,Agriculture,Regular Wage,OBC,Hindu,20.0,Primary,9.501581776152614,13381
257,1,40.0,Male,Rural,Punjab,Agriculture,Casual Labour,SC,Hindu,33.0,No Education,9.330240460461102,11274
258,7,41.0,Female,Rural,Kerala,Agriculture,Self-Employed,SC,Hindu,28.0,Primary,9.020527271317286,8271
259,3,38.0,Male,Rural,Karnataka,Manufacturing,Self-Employed,OBC,Hindu,29.0,No Education,10.187295996040586,26564
260,7,21.0,Male,Rural,Uttar Pradesh,Agriculture,Regular Wage,General,Christian,8.0,Primary,9.49437478060484,13285
261,2,31.0,Male,Rural,Karnataka,Trade,Regular Wage,OBC,Hindu,23.0,No Education,9.979971474529926,21590
262,12,21.0,Female,Rural,West Bengal,Construction,Regular Wage,SC,Hindu,3.0,Higher Secondary,10.321574757934943,30381
263,2,28.0,Male,Rural,Maharashtra,Agriculture,Regular Wage,OBC,Muslim,20.0,No Education,8.893413457494074,7284
264,3,38.0,Male,Rural,Karnataka,Trade,Regular Wage,SC,Muslim,29.0,No Education,10.016209601532982,22386
265,4,18.0,Male,Urban,Maharashtra,Services,Regular Wage,OBC,Muslim,8.0,No Education,10.878972893727818,53049
266,2,26.0,Male,Rural,Maharashtra,Agriculture,Regular Wage,OBC,Hindu,18.0,No Education,8.962589752390178,7806
267,8,29.0,Male,Rural,Maharashtra,Manufacturing,Self-Employed,General,Muslim,15.0,Middle,9.915081559165074,20233
268,4,25.0,Male,Rural,Maharashtra,Agriculture,Self-Employed,OBC,Hindu,15.0,No Education,9.125993132045688,9191
269,13,50.0,Male,Rural,Rajasthan,Construction,Casual Labour,General,Muslim,31.0,Higher Secondary,11.296870965984768,80569
270,3,21.0,Female,Rural,Maharashtra,Agriculture,Self-Employed,OBC,Hindu,12.0,No Education,8.287917402242496,3976
271,2,24.0,Female,Rural,Punjab,Agriculture,Casual Labour,General,Other,16.0,No Education,8.538404916658221,5107
272,2,30.0,Male,Rural,Karnataka,Construction,Regular Wage,General,Hindu,22.0,No Education,9.658891328707583,15660
273,7,24.0,Male,Urban,Uttar Pradesh,Construction,Self-Employed,OBC,Hindu,11.0,Primary,10.043927945997764,23016
274,1,42.0,Male,Urban,Gujarat,Construction,Regular Wage,SC,Hindu,35.0,No Education,9.915672320053405,20245
275,1,37.0,Male,Rural,Punjab,Agriculture,Regular Wage,General,Hindu,30.0,No Education,9.385333816582788,11912
276,3,39.0,Male,Urban,Karnataka,Agriculture,Casual Labour,SC,Hindu,30.0,No Education,9.675546630384652,15923
277,2,52.0,Male,Rural,Uttar Pradesh,Trade,Self-Employed,SC,Hindu,44.0,No Education,10.083503403867041,23945
278,0,34.0,Male,Rural,Tamil Nadu,Agriculture,Self-Employed,OBC,Christian,28.0,No Education,8.808994101806267,6694
279,1,36.0,Male,Rural,Bihar,Agriculture,Self-Employed,General,Hindu,29.0,No Education,8.812670006275795,6719
280,8,34.0,Male,Urban,Gujarat,Agriculture,Casual Labour,ST,Hindu,20.0,Middle,10.309571791559893,30019
281,2,49.0,Male,Rural,Assam,Manufacturing,Casual Labour,General,Hindu,41.0,No Education,9.323307504082699,11196
282,3,18.0,Female,Urban,Gujarat,Agriculture,Casual Labour,ST,Hindu,9.0,No Education,8.441518434333988,4636
283,1,35.0,Male,Urban,Bihar,Agriculture,Regular Wage,ST,Other,28.0,No Education,9.275880536202418,10677
284,2,49.0,Male,Rural,Karnataka,Agriculture,Regular Wage,SC,Hindu,41.0,No Education,9.103605607944406,8988
285,6,18.0,Male,Urban,Maharashtra,Trade,Self-Employed,OBC,Muslim,6.0,Primary,9.860881042893574,19166
286,1,35.0,Female,Rural,Assam,Manufacturing,Self-Employed,ST,Hindu,28.0,No Education,9.106128384750532,9010
287,9,44.0,Female,Urban,Maharashtra,Services,Self-Employed,General,Hindu,29.0,Middle,9.890035603397543,19733
288,1,28.0,Female,Rural,Kerala,Agriculture,Casual Labour,SC,Hindu,21.0,No Education,8.408234420539905,4484
289,7,18.0,Female,Urban,Odisha,Manufacturing,Self-Employed,ST,Hindu,5.0,Primary,9.79844415590252,18006
290,8,47.0,Female,Rural,Maharashtra,Agriculture,Casual Labour,General,Hindu,33.0,Middle,9.30135395460118,10953
291,5,30.0,Male,Urban,Punjab,Agriculture,Self-Employed,General,Muslim,19.0,Primary,9.082513699971184,8800
292,2,36.0,Female,Rural,Rajasthan,Agriculture,Regular Wage,SC,Hindu,28.0,No Education,9.121870111947292,9153
293,4,23.0,Male,Rural,Haryana,Trade,Self-Employed,ST,Hindu,13.0,No Education,9.117731060458285,9115
294,1,61.0,Male,Rural,Madhya Pradesh,Services,Casual Labour,SC,Hindu,50.0,No Education,9.775131630279537,17591
295,7,57.0,Male,Rural,Madhya Pradesh,Agriculture,Self-Employed,General,Hindu,44.0,Primary,9.266881245631424,10582
296,11,27.0,Male,Rural,Karnataka,Services,Regular Wage,General,Hindu,10.0,Secondary,10.719803098034339,45243
297,0,39.0,Female,Urban,Karnataka,Manufacturing,Self-Employed,ST,Muslim,33.0,No Education,9.932959652846261,20598
298,9,40.0,Male,Urban,Uttar Pradesh,Agriculture,Self-Employed,General,Muslim,25.0,Middle,9.836336068158063,18701
299,15,29.0,Male,Urban,Tamil Nadu,Manufacturing,Regular Wage,OBC,Muslim,8.0,Higher Secondary,11.512039085651585,99911
300,10,35.0,Female,Urban,Tamil Nadu,Agriculture,Self-Employed,OBC,Other,19.0,Secondary,9.894559183487155,19822
301,1,29.0,Female,Rural,Maharashtra,Services,Casual Labour,OBC,Hindu,22.0,No Education,9.52412026261698,13686
302,1,40.0,Male,Urban,Gujarat,Manufacturing,Casual Labour,OBC,Muslim,33.0,No Education,10.575209096123572,39152
303,2,22.0,Female,Rural,Assam,Agriculture,Regular Wage,General,Hindu,14.0,No Education,8.614616225943582,5512
304,5,26.0,Male,Rural,Assam,Services,Self-Employed,OBC,Hindu,15.0,Primary,9.651078152008232,15539
305,11,41.0,Male,Rural,Haryana,Agriculture,Self-Employed,SC,Hindu,24.0,Secondary,10.259082118189117,28541
306,4,18.0,Male,Rural,Kerala,Agriculture,Self-Employed,OBC,Hindu,8.0,No Education,9.171522928857414,9619
307,0,36.0,Male,Rural,Punjab,Agriculture,Casual Labour,General,Hindu,30.0,No Education,9.223929904026622,10137
308,10,29.0,Female,Urban,Maharashtra,Agriculture,Casual Labour,SC,Hindu,13.0,Secondary,9.49254236914904,13260
309,5,22.0,Male,Urban,Rajasthan,Manufacturing,Regular Wage,OBC,Hindu,11.0,Primary,10.063732741255484,23476
310,0,40.0,Male,Urban,Uttar Pradesh,Agriculture,Regular Wage,OBC,Hindu,34.0,No Education,9.406510420794428,12167
311,6,46.0,Male,Rural,Gujarat,Agriculture,Self-Employed,OBC,Hindu,34.0,Primary,8.699782776405755,6002
312,6,33.0,Female,Rural,Rajasthan,Agriculture,Regular Wage,OBC,Muslim,21.0,Primary,8.910077912373147,7406
313,5,27.0,Male,Rural,Gujarat,Agriculture,Regular Wage,SC,Hindu,16.0,Primary,9.334170384315158,11318
314,3,28.0,Male,Rural,West Bengal,Manufacturing,Casual Labour,SC,Hindu,19.0,No Education,9.648628689684402,15501
315,2,54.0,Male,Urban,Tamil Nadu,Construction,Casual Labour,OBC,Hindu,46.0,No Education,10.282361818364818,29213
316,2,25.0,Male,Rural,Kerala,Agriculture,Regular Wage,OBC,Hindu,17.0,No Education,9.314295499897055,11096
317,5,45.0,Male,Urban,Odisha,Agriculture,Regular Wage,OBC,Hindu,34.0,Primary,10.117503387392608,24773
318,10,43.0,Female,Urban,Punjab,Agriculture,Regular Wage,SC,Hindu,27.0,Secondary,9.949500807226638,20942
319,1,33.0,Male,Rural,Madhya Pradesh,Manufacturing,Self-Employed,ST,Hindu,26.0,No Education,9.941068346349166,20766
320,10,26.0,Male,Rural,Bihar,Agriculture,Regular Wage,OBC,Muslim,10.0,Secondary,9.631559338986193,15238
321,1,41.0,Male,Rural,Andhra Pradesh,Agriculture,Self-Employed,OBC,Hindu,34.0,No Education,8.980265193033564,7945
322,4,39.0,Male,Urban,Gujarat,Manufacturing,Regular Wage,OBC,Hindu,29.0,No Education,10.533110456425005,37538
323,1,41.0,Male,Rural,Assam,Agriculture,Casual Labour,OBC,Christian,34.0,No Education,9.036439620403339,8404
324,12,31.0,Male,Rural,Odisha,Services,Casual Labour,OBC,Hindu,13.0,Higher Secondary,10.877806225945344,52987
325,10,25.0,Male,Rural,Kerala,Manufacturing,Casual Labour,OBC,Hindu,9.0,Secondary,10.272360891381005,28922
326,12,53.0,Female,Urban,Bihar,Construction,Casual Labour,OBC,Hindu,35.0,Higher Secondary,10.869636600937108,52556
327,2,46.0,Female,Urban,Madhya Pradesh,Agriculture,Regular Wage,ST,Hindu,38.0,No Education,9.029238043018442,8343
328,0,26.0,Female,Urban,Haryana,Services,Self-Employed,General,Hindu,20.0,No Education,9.91167994814632,20165
329,3,23.0,Male,Urban,Rajasthan,Construction,Casual Labour,General,Christian,14.0,No Education,9.826419445819472,18517
330,9,40.0,Male,Rural,Haryana,Agriculture,Regular Wage,OBC,Hindu,25.0,Middle,9.471143558946112,12980
331,12,32.0,Male,Rural,Kerala,Services,Regular Wage,OBC,Muslim,14.0,Higher Secondary,11.745677423024055,126207
332,2,39.0,Male,Rural,Madhya Pradesh,Manufacturing,Regular Wage,OBC,Hindu,31.0,No Education,9.833719270346307,18652
333,8,35.0,Male,Rural,Karnataka,Agriculture,Regular Wage,OBC,Hindu,21.0,Middle,9.467452788753473,12932
334,0,43.0,Male,Rural,Assam,Agriculture,Regular Wage,SC,Hindu,37.0,No Education,9.758707388129473,17304
335,1,49.0,Male,Rural,Punjab,Trade,Regular Wage,OBC,Hindu,42.0,No Education,9.63901180940166,15352
336,1,44.0,Female,Rural,Andhra Pradesh,Agriculture,Casual Labour,General,Muslim,37.0,No Education,8.570266837647388,5273
337,4,34.0,Female,Rural,Gujarat,Agriculture,Casual Labour,OBC,Hindu,24.0,No Education,8.405546564781247,4472
338,1,32.0,Male,Rural,Assam,Services,Self-Employed,OBC,Hindu,25.0,No Education,10.276489168897177,29042
339,5,38.0,Male,Rural,Odisha,Services,Self-Employed,OBC,Hindu,27.0,Primary,10.53664569626173,37671
340,6,49.0,Female,Rural,Bihar,Trade,Regular Wage,General,Hindu,37.0,Primary,9.508963035288767,13480
341,11,18.0,Male,Urban,Gujarat,Services,Regular Wage,OBC,Hindu,1.0,Secondary,11.1519403843992,69699
342,0,18.0,Male,Rural,Punjab,Services,Casual Labour,General,Hindu,12.0,No Education,9.8786357938703,19509
343,7,32.0,Male,Urban,Assam,Agriculture,Self-Employed,General,Hindu,19.0,Primary,9.896272356946081,19856
344,0,35.0,Female,Rural,Uttar Pradesh,Construction,Self-Employed,SC,Hindu,29.0,No Education,9.473725988486677,13013
345,1,37.0,Male,Urban,Punjab,Agriculture,Self-Employed,OBC,Hindu,30.0,No Education,9.880818655898654,19552
346,5,42.0,Male,Rural,Haryana,Trade,Self-Employed,ST,Hindu,31.0,Primary,9.924030087308855,20415
347,2,50.0,Male,Rural,Gujarat,Services,Self-Employed,OBC,Hindu,42.0,No Education,9.67548594882973,15922
348,2,31.0,Male,Rural,Uttar Pradesh,Services,Self-Employed,ST,Hindu,23.0,No Education,10.692491744325666,44024
349,2,24.0,Male,Rural,Odisha,Manufacturing,Casual Labour,General,Hindu,16.0,No Education,9.706955066370893,16431
350,5,29.0,Female,Rural,West Bengal,Manufacturing,Casual Labour,ST,Hindu,18.0,Primary,9.754052841214904,17224
351,1,35.0,Male,Rural,Karnataka,Agriculture,Self-Employed,ST,Hindu,28.0,No Education,8.983538156316044,7971
352,10,37.0,Male,Rural,Uttar Pradesh,Construction,Regular Wage,OBC,Hindu,21.0,Secondary,9.808960831853788,18196
353,0,29.0,Female,Rural,Madhya Pradesh,Agriculture,Regular Wage,General,Hindu,23.0,No Education,8.812658413006053,6719
354,8,41.0,Female,Rural,Gujarat,Services,Self-Employed,OBC,Christian,27.0,Middle,10.059529342719824,23378
355,1,22.0,Male,Rural,Andhra Pradesh,Manufacturing,Regular Wage,OBC,Hindu,15.0,No Education,9.772720097762905,17548
356,5,18.0,Female,Rural,Andhra Pradesh,Agriculture,Self-Employed,General,Hindu,7.0,Primary,8.081852758131957,3235
357,7,56.0,Male,Rural,Tamil Nadu,Agriculture,Regular Wage,General,Muslim,43.0,Primary,9.86759464520546,19295
358,12,18.0,Female,Rural,Rajasthan,Agriculture,Casual Labour,SC,Hindu,0.0,Higher Secondary,9.14909225342118,9406
359,3,49.0,Male,Rural,Maharashtra,Manufacturing,Self-Employed,General,Hindu,40.0,No Education,10.52764076416685,37333
360,2,46.0,Female,Urban,Bihar,Services,Regular Wage,General,Hindu,38.0,No Education,9.937233058201995,20686
361,7,21.0,Male,Rural,Rajasthan,Manufacturing,Regular Wage,General,Muslim,8.0,Primary,9.93064699963829,20551
362,17,33.0,Male,Rural,West Bengal,Manufacturing,Regular Wage,OBC,Hindu,10.0,Graduate+,11.801888340936035,133504
363,12,29.0,Male,Urban,Odisha,Agriculture,Casual Labour,OBC,Hindu,11.0,Higher Secondary,9.966233775292768,21295
364,0,50.0,Male,Rural,Tamil Nadu,Agriculture,Casual Labour,SC,Hindu,44.0,No Education,9.193880669848454,9837
365,5,41.0,Female,Rural,Andhra Pradesh,Services,Casual Labour,SC,Other,30.0,Primary,9.842251014921375,18812
366,3,24.0,Male,Rural,Madhya Pradesh,Trade,Regular Wage,SC,Hindu,15.0,No Education,9.858025470303245,19111
367,12,29.0,Male,Urban,Bihar,Agriculture,Regular Wage,General,Hindu,11.0,Higher Secondary,10.652833139590342,42312
368,2,44.0,Male,Urban,Gujarat,Services,Self-Employed,General,Hindu,36.0,No Education,10.681007439148798,43521
369,17,22.0,Male,Rural,Madhya Pradesh,Construction,Regular Wage,General,Hindu,0.0,Graduate+,11.390703693676773,88495
370,3,43.0,Male,Urban,Andhra Pradesh,Agriculture,Casual Labour,General,Hindu,34.0,No Education,9.742152006093118,17020
371,5,37.0,Male,Urban,Andhra Pradesh,Construction,Self-Employed,General,Hindu,26.0,Primary,9.924102575518841,20417
372,5,36.0,Female,Rural,Andhra Pradesh,Agriculture,Self-Employed,SC,Muslim,25.0,Primary,8.99238570662243,8042
373,0,18.0,Female,Rural,Odisha,Construction,Self-Employed,SC,Christian,12.0,No Education,8.885129505293945,7224
374,3,44.0,Male,Rural,Haryana,Manufacturing,Self-Employed,SC,Hindu,35.0,No Education,9.656179831907266,15618
375,8,39.0,Male,Rural,Rajasthan,Manufacturing,Casual Labour,OBC,Hindu,25.0,Middle,10.017141011450587,22407
376,9,40.0,Female,Rural,Andhra Pradesh,Construction,Self-Employed,General,Hindu,25.0,Middle,9.35479241961308,11554
377,2,21.0,Male,Rural,Uttar Pradesh,Agriculture,Regular Wage,OBC,Hindu,13.0,No Education,8.840978512515678,6912
378,5,25.0,Male,Rural,Odisha,Manufacturing,Regular Wage,General,Hindu,14.0,Primary,9.877310835979113,19483
379,8,26.0,Male,Rural,Gujarat,Agriculture,Regular Wage,ST,Hindu,12.0,Middle,9.785934494892137,17782
380,5,19.0,Female,Urban,Andhra Pradesh,Agriculture,Self-Employed,SC,Hindu,8.0,Primary,9.211924576655635,10016
381,0,22.0,Male,Rural,Punjab,Services,Regular Wage,SC,Hindu,16.0,No Education,10.570011977755955,38949
382,8,34.0,Male,Urban,Uttar Pradesh,Manufacturing,Casual Labour,General,Muslim,20.0,Middle,10.536207434850759,37654
383,2,38.0,Male,Rural,Haryana,Services,Self-Employed,OBC,Hindu,30.0,No Education,10.247829228464248,28221
384,4,47.0,Female,Urban,Punjab,Services,Regular Wage,ST,Hindu,37.0,No Education,10.06206082223603,23437
385,6,21.0,Male,Urban,Andhra Pradesh,Manufacturing,Regular Wage,General,Hindu,9.0,Primary,10.612833703505082,40653
386,5,26.0,Male,Rural,West Bengal,Agriculture,Casual Labour,ST,Hindu,15.0,Primary,9.27384014016793,10656
387,8,32.0,Male,Urban,Bihar,Agriculture,Casual Labour,OBC,Hindu,18.0,Middle,10.258477614322947,28523
388,15,52.0,Male,Rural,Bihar,Services,Casual Labour,SC,Hindu,31.0,Higher Secondary,11.039977122809173,62316
389,3,48.0,Male,Urban,Karnataka,Trade,Casual Labour,General,Hindu,39.0,No Education,9.96493627599439,21268
390,1,29.0,Male,Rural,Andhra Pradesh,Services,Self-Employed,General,Christian,22.0,No Education,10.50477709524053,36489
391,2,42.0,Male,Rural,Rajasthan,Manufacturing,Regular Wage,OBC,Hindu,34.0,No Education,10.15403718151292,25695
392,6,34.0,Male,Rural,Andhra Pradesh,Manufacturing,Self-Employed,General,Hindu,22.0,Primary,10.024462904575728,22572
393,5,18.0,Male,Urban,Tamil Nadu,Manufacturing,Regular Wage,ST,Hindu,7.0,Primary,10.603944610814947,40293
394,14,20.0,Male,Urban,Uttar Pradesh,Agriculture,Regular Wage,General,Hindu,0.0,Higher Secondary,10.447479050216304,34457
395,5,50.0,Male,Rural,Bihar,Services,Casual Labour,OBC,Hindu,39.0,Primary,10.350773257518616,31281
396,1,18.0,Male,Rural,Karnataka,Trade,Self-Employed,ST,Hindu,11.0,No Education,9.267097510972887,10584
397,2,18.0,Male,Rural,Maharashtra,Services,Self-Employed,SC,Hindu,10.0,No Education,10.024714118420855,22578
398,14,47.0,Female,Urban,West Bengal,Construction,Self-Employed,OBC,Hindu,27.0,Higher Secondary,10.717566735064171,45142
399,4,35.0,Female,Rural,Maharashtra,Trade,Casual Labour,General,Hindu,25.0,No Education,8.75888043081211,6367
400,8,49.0,Male,Rural,Madhya Pradesh,Trade,Regular Wage,ST,Hindu,35.0,Middle,9.936859961632436,20679
401,6,35.0,Male,Urban,Assam,Services,Casual Labour,OBC,Hindu,23.0,Primary,10.724961180708922,45477
402,2,37.0,Male,Urban,Odisha,Trade,Regular Wage,SC,Hindu,29.0,No Education,10.425606132061684,33712
403,8,33.0,Female,Rural,Bihar,Agriculture,Self-Employed,General,Hindu,19.0,Middle,8.936935055995724,7608
404,3,19.0,Female,Rural,Kerala,Agriculture,Casual Labour,SC,Hindu,10.0,No Education,8.2010072308705,3645
405,10,41.0,Female,Rural,West Bengal,Agriculture,Self-Employed,OBC,Muslim,25.0,Secondary,9.842123759414136,18810
406,4,44.0,Male,Urban,Bihar,Services,Regular Wage,General,Hindu,34.0,No Education,10.867504622003487,52444
407,0,29.0,Female,Rural,Andhra Pradesh,Services,Regular Wage,OBC,Hindu,23.0,No Education,10.282419153185417,29214
408,4,37.0,Male,Rural,Tamil Nadu,Agriculture,Self-Employed,SC,Hindu,27.0,No Education,9.084354078962445,8816
409,1,53.0,Male,Rural,Haryana,Agriculture,Regular Wage,General,Muslim,46.0,No Education,9.248752739119169,10392
